#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,6614,2,VK3TRK,188.5,6,  drogue,-17.65,50618,5483.75,4166.07,-32.65,35.9,8.35,8.41,4.1,0.01,10.56,0,135.26,134.71,0,0,0,0,    NaN,8.38,8.08,8.37,0,0,1,1,10,32.950605,-106.8960077,5841,2022,6,23,19,8,55,1927,4851,64,67,1.7,1,1.3,0,27,0,0,33,27,0,0,0,0,27,37,38,0,45,0,0,32,0,27,0,0,0,0,26,0,0,0,27,0,30,0
6,6614,2,VK3TRK,188.51,6,  drogue,-13.24,50668,5476.45,4158.77,-32.63,35.9,8.35,8.41,4.1,0,10.57,0,135.44,134.46,0,0,0,0,    NaN,8.38,8.08,8.37,0,0,1,1,10,32.950605,-106.8960077,5841,2022,6,23,19,8,55,1927,4851,64,67,1.7,1,1.3,0,27,0,0,33,27,0,0,0,0,27,37,38,0,45,0,0,32,0,27,0,0,0,0,26,0,0,0,27,0,30,0
6,6614,2,VK3TRK,188.57,6,  drogue,-13.24,50668,5476.45,4158.77,-32.63,35.9,8.35,8.41,4.1,0,10.57,0,135.44,134.46,0,0,0,0,    NaN,8.38,8.08,8.37,0,0,1,1,10,32.950605,-106.8960077,5841,2022,6,23,19,8,55,1927,4851,64,67,1.7,1,1.3,0,27,0,0,33,27,0,0,0,0,27,37,38,0,45,0,0,32,0,27,0,0,0,0,26,0,0,0,27,0,30,0
6,6614,2,VK3TRK,188.57,6,  drogue,-13.24,50668,5476.45,4158.77,-32.63,35.9,8.35,8.41,4.1,0,10.57,0,135.44,134.46,0,0,0,0,    NaN,8.38,8.08,8.37,0,0,1,1,10,32.950605,-106.8960077,5841,2022,6,23,19,8,55,1927,4851,64,67,1.7,1,1.3,0,27,0,0,33,27,0,0,0,0,27,37,38,0,45,0,0,32,0,27,0,0,0,0,26,0,0,0,27,0,30,0
6,6614,2,VK3TRK,188.61,6,  drogue,-15.69,50732,5467.12,4149.44,-32.79,35.9,8.35,8.41,4.1,0,10.57,0,135.44,134.46,0,0,0,0,    NaN,8.38,8.08,8.37,0,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,188.71,6,  drogue,-16.67,50792,5458.38,4140.7,-33.06,35.8,8.35,8.41,4.1,0,10.57,0,135.44,134.46,0,0,0,0,    NaN,8.38,8.08,8.37,0,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,188.81,6,  drogue,-20.59,50801,5457.07,4139.39,-33.36,35.8,8.35,8.41,4.1,0,10.57,0,135.44,134.46,0,0,0,0,    NaN,8.38,8.08,8.37,0,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,188.82,6,  drogue,-20.59,50801,5457.07,4139.39,-33.36,35.8,8.37,8.42,4.12,0,10.57,0,135.44,134.46,0,0,0,0,    NaN,8.4,8.1,8.38,0.03,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,188.91,6,  drogue,-20.1,50806,5456.34,4138.66,-33.65,35.8,8.37,8.42,4.12,0.03,10.58,0,135.56,134.71,0,0,0,0,    NaN,8.4,8.1,8.38,0.03,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.01,6,  drogue,-20.59,50844,5450.81,4133.13,-33.99,35.8,8.37,8.42,4.12,0.03,10.58,0,135.56,134.71,0,0,0,0,    NaN,8.4,8.1,8.38,0.03,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.11,6,  drogue,-22.06,50792,5458.38,4140.7,-34.37,35.8,8.37,8.42,4.12,0.03,10.58,0,135.56,134.71,0,0,0,0,    NaN,8.4,8.1,8.38,0.03,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.14,6,  drogue,-22.06,50792,5458.38,4140.7,-34.37,35.8,8.35,8.41,4.12,0.03,10.58,0,135.56,134.71,0,0,0,0,    NaN,8.39,8.1,8.4,0.06,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.21,6,  drogue,-20.1,50811,5455.61,4137.93,-34.63,35.8,8.35,8.41,4.12,0.08,10.61,0,135.38,134.46,0,0,0,0,    NaN,8.39,8.1,8.4,0.06,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.31,6,  drogue,-15.69,50819,5454.44,4136.77,-34.76,35.8,8.35,8.41,4.12,0.08,10.61,0,135.38,134.46,0,0,0,0,    NaN,8.39,8.1,8.4,0.06,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.41,6,  drogue,-15.69,50880,5445.57,4127.89,-34.81,35.8,8.35,8.41,4.12,0.08,10.61,0,135.38,134.46,0,0,0,0,    NaN,8.39,8.1,8.4,0.06,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.46,6,  drogue,-15.69,50880,5445.57,4127.89,-34.81,35.8,8.37,8.41,4.12,0.08,10.61,0,135.38,134.46,0,0,0,0,    NaN,8.4,8.07,8.39,0,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.51,6,  drogue,-12.75,50824,5453.72,4136.04,-34.75,35.8,8.37,8.41,4.12,0,10.6,0,135.44,134.77,0,0,0,0,    NaN,8.4,8.07,8.39,0,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.57,6,  drogue,-12.75,50824,5453.72,4136.04,-34.75,35.8,8.37,8.41,4.12,0,10.6,0,135.44,134.77,0,0,0,0,    NaN,8.4,8.07,8.39,0,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.57,6,  drogue,-12.75,50824,5453.72,4136.04,-34.75,35.8,8.37,8.41,4.12,0,10.6,0,135.44,134.77,0,0,0,0,    NaN,8.4,8.07,8.39,0,0,1,1,11,32.9505731,-106.895964,5804,2022,6,23,19,8,56,1930,4818,64,66,1.6,1,1.2,0,32,0,0,22,38,0,0,0,0,33,39,29,0,35,0,0,26,0,30,0,0,0,0,23,0,0,0,26,0,26,0
6,6614,2,VK3TRK,189.61,6,  drogue,-13.24,50968,5432.78,4115.1,-34.61,35.8,8.37,8.41,4.12,0,10.6,0,135.44,134.77,0,0,0,0,    NaN,8.4,8.07,8.39,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,189.71,6,  drogue,-16.67,51053,5420.45,4102.77,-34.49,35.8,8.37,8.41,4.12,0,10.6,0,135.44,134.77,0,0,0,0,    NaN,8.4,8.07,8.39,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,189.78,6,  drogue,-16.67,51053,5420.45,4102.77,-34.49,35.8,8.35,8.42,4.1,0,10.6,0,135.44,134.77,0,0,0,0,    NaN,8.38,8.07,8.37,0,0.01,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,189.81,6,  drogue,-24.52,51019,5425.38,4107.7,-34.41,35.8,8.35,8.42,4.1,0,10.57,0.01,135.56,134.53,0,0,0,0,    NaN,8.38,8.07,8.37,0,0.01,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,189.91,6,  drogue,-29.91,51075,5417.26,4099.58,-34.22,35.7,8.35,8.42,4.1,0,10.57,0.01,135.56,134.53,0,0,0,0,    NaN,8.38,8.07,8.37,0,0.01,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.01,6,  drogue,-27.46,51127,5409.72,4092.05,-33.89,35.7,8.35,8.42,4.1,0,10.57,0.01,135.56,134.53,0,0,0,0,    NaN,8.38,8.07,8.37,0,0.01,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.1,6,  drogue,-27.46,51127,5409.72,4092.05,-33.89,35.7,8.35,8.41,4.1,0,10.57,0.01,135.56,134.53,0,0,0,0,    NaN,8.37,8.08,8.38,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.11,6,  drogue,-22.06,51139,5407.99,4090.31,-33.46,35.7,8.35,8.41,4.1,0,10.58,0,135.5,134.4,0,0,0,0,    NaN,8.37,8.08,8.38,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.21,6,  drogue,-19.12,51092,5414.8,4097.12,-33.06,35.7,8.35,8.41,4.1,0,10.58,0,135.5,134.4,0,0,0,0,    NaN,8.37,8.08,8.38,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.31,6,  drogue,-24.03,51173,5403.06,4085.39,-32.78,35.7,8.35,8.41,4.1,0,10.58,0,135.5,134.4,0,0,0,0,    NaN,8.37,8.08,8.38,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.41,6,  drogue,-28.93,51151,5406.25,4088.57,-32.54,35.7,8.35,8.41,4.1,0,10.58,0,135.5,134.4,0,0,0,0,    NaN,8.37,8.08,8.38,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.42,6,  drogue,-28.93,51151,5406.25,4088.57,-32.54,35.7,8.34,8.4,4.1,0,10.58,0,135.5,134.4,0,0,0,0,    NaN,8.37,8.08,8.37,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.51,6,  drogue,-27.46,51190,5400.6,4082.93,-32.41,35.7,8.34,8.4,4.1,0,10.57,0,135.2,134.22,0,0,0,0,    NaN,8.37,8.08,8.37,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.57,6,  drogue,-27.46,51190,5400.6,4082.93,-32.41,35.7,8.34,8.4,4.1,0,10.57,0,135.2,134.22,0,0,0,0,    NaN,8.37,8.08,8.37,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.57,6,  drogue,-27.46,51190,5400.6,4082.93,-32.41,35.7,8.34,8.4,4.1,0,10.57,0,135.2,134.22,0,0,0,0,    NaN,8.37,8.08,8.37,0,0,1,1,11,32.9505458,-106.8959177,5768,2022,6,23,19,8,57,1932,4786,64,66,1.6,1,1.2,0,44,0,0,33,39,0,0,0,0,44,35,29,0,26,0,0,31,0,37,0,0,0,0,37,0,0,0,41,0,38,0
6,6614,2,VK3TRK,190.61,6,  drogue,-20.59,51214,5397.13,4079.45,-32.4,35.7,8.34,8.4,4.1,0,10.57,0,135.2,134.22,0,0,0,0,    NaN,8.37,8.08,8.37,0,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,190.71,6,  drogue,-17.65,51235,5394.1,4076.42,-32.44,35.7,8.34,8.4,4.1,0,10.57,0,135.2,134.22,0,0,0,0,    NaN,8.37,8.08,8.37,0,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,190.74,6,  drogue,-17.65,51235,5394.1,4076.42,-32.44,35.7,8.35,8.42,4.12,0,10.57,0,135.2,134.22,0,0,0,0,    NaN,8.4,8.1,8.39,0.01,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,190.81,6,  drogue,-17.16,51221,5396.12,4078.44,-32.5,35.7,8.35,8.42,4.12,0.01,10.6,0,135.56,134.4,0,0,0,0,    NaN,8.4,8.1,8.39,0.01,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,190.91,6,  drogue,-14.71,51249,5392.07,4074.39,-32.62,35.7,8.35,8.42,4.12,0.01,10.6,0,135.56,134.4,0,0,0,0,    NaN,8.4,8.1,8.39,0.01,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.01,6,  drogue,-11.28,51263,5390.05,4072.37,-32.77,35.7,8.35,8.42,4.12,0.01,10.6,0,135.56,134.4,0,0,0,0,    NaN,8.4,8.1,8.39,0.01,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.06,6,  drogue,-11.28,51263,5390.05,4072.37,-32.77,35.7,8.37,8.42,4.11,0.01,10.6,0,135.56,134.4,0,0,0,0,    NaN,8.41,8.1,8.38,0.07,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.11,6,  drogue,-10.3,51325,5381.09,4063.41,-32.9,35.6,8.37,8.42,4.11,0.09,10.59,0,135.62,134.77,0,0,0,0,    NaN,8.41,8.1,8.38,0.07,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.21,6,  drogue,-13.24,51226,5395.4,4077.72,-33.07,35.6,8.37,8.42,4.11,0.09,10.59,0,135.62,134.77,0,0,0,0,    NaN,8.41,8.1,8.38,0.07,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.31,6,  drogue,-15.69,51210,5397.71,4080.03,-33.21,35.6,8.37,8.42,4.11,0.09,10.59,0,135.62,134.77,0,0,0,0,    NaN,8.41,8.1,8.38,0.07,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.38,6,  drogue,-15.69,51210,5397.71,4080.03,-33.21,35.6,8.36,8.41,4.13,0.09,10.59,0,135.62,134.77,0,0,0,0,    NaN,8.4,8.08,8.37,0.07,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.41,6,  drogue,-17.16,51307,5383.69,4066.01,-33.26,35.6,8.36,8.41,4.13,0.09,10.58,0,135.38,134.65,0,0,0,0,    NaN,8.4,8.08,8.37,0.07,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.51,6,  drogue,-16.18,51387,5372.14,4054.47,-33.23,35.6,8.36,8.41,4.13,0.09,10.58,0,135.38,134.65,0,0,0,0,    NaN,8.4,8.08,8.37,0.07,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.57,6,  drogue,-16.18,51387,5372.14,4054.47,-33.23,35.6,8.36,8.41,4.13,0.09,10.58,0,135.38,134.65,0,0,0,0,    NaN,8.4,8.08,8.37,0.07,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.57,6,  drogue,-16.18,51387,5372.14,4054.47,-33.23,35.6,8.36,8.41,4.13,0.09,10.58,0,135.38,134.65,0,0,0,0,    NaN,8.4,8.08,8.37,0.07,0,1,1,11,32.9505288,-106.8958923,5734,2022,6,23,19,8,58,1933,4756,64,66,1.6,1,1.2,0,28,0,0,32,30,0,0,0,0,20,36,27,0,32,0,0,35,0,31,0,0,0,0,32,0,0,0,32,0,28,0
6,6614,2,VK3TRK,191.61,6,  drogue,-16.67,51444,5363.93,4046.25,-33.2,35.6,8.36,8.41,4.13,0.09,10.58,0,135.38,134.65,0,0,0,0,    NaN,8.4,8.08,8.37,0.07,0,1,1,9,32.9504786,-106.8958603,5700,2022,6,23,19,8,59,1934,4725,65,66,1.7,1.1,1.2,0,36,0,0,31,34,0,0,0,0,36,20,32,0,32,0,0,30,0,37,0,0,0,0,28,0,0,0,27,0,27,0
6,6614,2,VK3TRK,191.7,6,  drogue,-16.67,51444,5363.93,4046.25,-33.2,35.6,8.37,8.42,4.12,0.09,10.58,0,135.38,134.65,0,0,0,0,    NaN,8.38,8.09,8.37,0.07,0,1,1,9,32.9504786,-106.8958603,5700,2022,6,23,19,8,59,1934,4725,65,66,1.7,1.1,1.2,0,36,0,0,31,34,0,0,0,0,36,20,32,0,32,0,0,30,0,37,0,0,0,0,28,0,0,0,27,0,27,0
6,6614,2,VK3TRK,191.71,6,  drogue,-21.08,51522,5352.69,4035.01,-33.06,35.6,8.37,8.42,4.12,0.09,10.58,0,135.56,134.83,0,0,0,0,    NaN,8.38,8.09,8.37,0.07,0,1,1,9,32.9504786,-106.8958603,5700,2022,6,23,19,8,59,1934,4725,65,66,1.7,1.1,1.2,0,36,0,0,31,34,0,0,0,0,36,20,32,0,32,0,0,30,0,37,0,0,0,0,28,0,0,0,27,0,27,0
6,6614,2,VK3TRK,191.81,6,  drogue,-19.12,51534,5350.96,4033.29,-32.71,35.6,8.37,8.42,4.12,0.09,10.58,0,135.56,134.83,0,0,0,0,    NaN,8.38,8.09,8.37,0.07,0,1,1,9,32.9504786,-106.8958603,5700,2022,6,23,19,8,59,1934,4725,65,66,1.7,1.1,1.2,0,36,0,0,31,34,0,0,0,0,36,20,32,0,32,0,0,30,0,37,0,0,0,0,28,0,0,0,27,0,27,0
6,6614,2,VK3TRK,191.91,6,  drogue,-24.52,51487,5357.73,4040.05,-32.24,35.6,8.37,8.42,4.12,0.09,10.58,0,135.56,134.83,0,0,0,0,    NaN,8.38,8.09,8.37,0.07,0,1,1,9,32.9504786,-106.8958603,5700,2022,6,23,19,8,59,1934,4725,65,66,1.7,1.1,1.2,0,36,0,0,31,34,0,0,0,0,36,20,32,0,32,0,0,30,0,37,0,0,0,0,28,0,0,0,27,0,27,0
6,6614,2,VK3TRK,192.01,6,  drogue,-19.61,51490,5357.3,4039.62,-31.61,35.6,8.37,8.42,4.12,0.09,10.58,0,135.56,134.83,0,0,0,0,    NaN,8.38,8.09,8.37,0.07,0,1,1,9,32.9504786,-106.8958603,5700,2022,6,23,19,8,59,1934,4725,65,66,1.7,1.1,1.2,0,36,0,0,31,34,0,0,0,0,36,20,32,0,32,0,0,30,0,37,0,0,0,0,28,0,0,0,27,0,27,0
6,6614,2,VK3TRK,192.02,6,  drogue,-19.61,51490,5357.3,4039.62,-31.61,35.6,8.36,8.4,4.1,0.09,10.58,0,135.56,134.83,0,0,0,0,    NaN,8.39,8.07,8.38,0,0,1,1,9,32.9504786,-106.8958603,5700,2022,6,23,19,8,59,1934,4725,65,66,1.7,1.1,1.2,0,36,0,0,31,34,0,0,0,0,36,20,32,0,32,0,0,30,0,37,0,0,0,0,28,0,0,0,27,0,27,0
6,6614,2,VK3TRK,192.11,6,  drogue,-18.63,51496,5356.43,4038.76,-30.75,35.6,8.36,8.4,4.1,0,10.59,0,135.32,134.59,0,0,0,0,    NaN,8.39,8.07,8.38,0,0,1,1,9,32.9504786,-106.8958603,5700,2022,6,23,19,8,59,1934,4725,65,66,1.7,1.1,1.2,0,36,0,0,31,34,0,0,0,0,36,20,32,0,32,0,0,30,0,37,0,0,0,0,28,0,0,0,27,0,27,0
6,6614,2,VK3TRK,192.21,6,  drogue,-16.18,51584,5343.77,4026.09,-29.76,35.5,8.36,8.4,4.1,0,10.59,0,135.32,134.59,0,0,0,0,    NaN,8.39,8.07,8.38,0,0,1,1,9,32.9504786,-106.8958603,5700,2022,6,23,19,8,59,1934,4725,65,66,1.7,1.1,1.2,0,36,0,0,31,34,0,0,0,0,36,20,32,0,32,0,0,30,0,37,0,0,0,0,28,0,0,0,27,0,27,0
6,6614,2,VK3TRK,192.31,6,  drogue,-17.16,51686,5329.12,4011.44,-28.85,35.5,8.36,8.4,4.1,0,10.59,0,135.32,134.59,0,0,0,0,    NaN,8.39,8.07,8.38,0,0,1,1,9,32.9504786,-106.8958603,5700,2022,6,23,19,8,59,1934,4725,65,66,1.7,1.1,1.2,0,36,0,0,31,34,0,0,0,0,36,20,32,0,32,0,0,30,0,37,0,0,0,0,28,0,0,0,27,0,27,0
