Time (s), Altitude AGL (m), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Ax (m/s²), Ay (m/s²), Az (m/s²), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), Mach Number, Angle of Attack (°)
38.882636,8849.812609,436.989271,1057.863367,10250.812609,10.012399,9.114114,-4.563736,0.725549,-8.430355,-8.140253,14.287858,11.741423,0.061222,3.802745
38.890190,8849.777902,437.064928,1057.931975,10250.777902,10.017895,9.050252,-4.625067,0.729483,-8.477314,-8.097368,14.270828,11.745823,0.061065,3.819543
38.897744,8849.742732,437.140626,1058.000100,10250.742732,10.023420,8.986036,-4.686072,0.733408,-8.524221,-8.054003,14.254019,11.750200,0.060907,3.836453
38.973287,8849.366181,437.899944,1058.654171,10250.366181,10.080288,8.324522,-5.277427,0.771997,-8.988302,-7.593868,14.098266,11.792048,0.059310,4.011919
39.048829,8848.946328,438.663667,1059.256951,10249.946328,10.140004,7.628515,-5.832197,0.808710,-9.435965,-7.085870,13.965259,11.827975,0.057672,4.200596
39.124371,8848.486061,439.432004,1059.805903,10249.486061,10.202391,6.899678,-6.346842,0.842494,-9.855513,-6.531853,13.855567,11.853524,0.055992,4.404108
39.199913,8847.988536,440.205145,1060.298639,10248.988536,10.267181,6.140627,-6.818025,0.872177,-10.233713,-5.935859,13.769814,11.862715,0.054272,4.624054
39.266353,8847.522850,440.889242,1060.683827,10248.522850,10.325874,5.450919,-7.194163,0.893898,-10.520774,-5.382178,13.714669,11.851311,0.052729,4.832318
39.332793,8847.033410,441.577281,1061.022595,10248.033410,10.385847,4.743851,-7.532779,0.910609,-10.754628,-4.807417,13.678915,11.815350,0.051164,5.055240
39.390000,8846.594895,442.172915,1061.276295,10247.594895,10.438240,4.124068,-7.793375,0.920347,-10.905782,-4.301713,13.663875,11.759585,0.049804,5.259225
39.428982,8846.277281,442.579951,1061.435502,10247.277281,10.441569,4.084114,-8.147671,0.085410,-1.024950,-9.088643,13.859686,9.146652,0.050317,6.488216
39.467964,8845.945910,442.987117,1061.593141,10246.945910,10.444911,4.043871,-8.500558,0.085734,-1.032328,-9.052502,14.060887,9.111578,0.050849,7.690802
39.545929,8845.255770,443.801710,1061.905258,10246.255770,10.451622,3.962777,-9.203417,0.086407,-1.047963,-8.977766,14.479050,9.039136,0.051972,10.016348
39.623893,8844.511064,444.616828,1062.211004,10245.511064,10.458384,3.880430,-9.900329,0.087068,-1.064466,-8.899914,14.914826,8.963768,0.053160,12.229493
39.701858,8843.712265,445.432476,1062.510278,10244.712265,10.465197,3.796769,-10.591048,0.087697,-1.081648,-8.818903,15.365744,8.885421,0.054406,14.331499
40.056012,8839.416370,449.144307,1063.785481,10240.416370,10.496639,3.399495,-13.644284,0.089657,-1.163698,-8.411508,17.547150,8.492096,0.060614,22.581088
40.410166,8834.066420,452.867346,1064.914812,10235.066420,10.528374,2.973247,-16.542371,0.089148,-1.242961,-7.944869,19.832723,8.042005,0.067336,29.029031
40.764320,8827.720336,456.601520,1065.888462,10228.720336,10.559359,2.520711,-19.266450,0.085267,-1.310673,-7.430846,22.114478,7.546033,0.074186,34.110240
41.118475,8820.442421,460.346347,1066.697936,10221.442421,10.588309,2.046986,-21.802284,0.077587,-1.361788,-6.884270,24.323692,7.018095,0.080907,38.175660
41.612797,8808.855449,465.589257,1067.541420,10209.855449,10.622750,1.362320,-25.010877,0.060459,-1.401328,-6.095949,27.207402,6.255235,0.089765,42.627917
42.107120,8795.779000,470.846824,1068.043064,10196.779000,10.646999,0.667384,-27.829334,0.036562,-1.403948,-5.311896,29.803956,5.494419,0.097793,46.074226
42.601442,8781.404324,476.113213,1068.202264,10182.404324,10.658011,-0.020377,-30.267847,0.007199,-1.373601,-4.562242,32.089503,4.764545,0.104885,48.816850
43.095765,8765.913714,481.381277,1068.026396,10166.913714,10.653475,-0.686203,-32.348825,-0.026070,-1.316336,-3.868199,34.064848,4.086120,0.111022,51.050344
43.590088,8749.476576,486.642922,1067.529294,10150.476576,10.631849,-1.318444,-34.103214,-0.061688,-1.238884,-3.242274,35.746380,3.471453,0.116249,52.903652
44.336566,8723.195010,494.557073,1066.212432,10124.195010,10.565188,-2.191823,-36.212200,-0.116894,-1.097748,-2.436385,37.785589,2.674824,0.122587,55.169482
45.083045,8695.548610,502.406075,1064.284845,10096.548610,10.457696,-2.953991,-37.781923,-0.170614,-0.943545,-1.793328,39.313651,2.033571,0.127336,56.963670
45.829523,8666.894364,510.160226,1061.831458,10067.894364,10.311440,-3.600509,-38.926305,-0.220474,-0.789354,-1.295297,40.429527,1.532802,0.130810,58.411066
46.576002,8637.512841,517.791784,1058.937711,10038.512841,10.129821,-4.134645,-39.745321,-0.265231,-0.643473,-0.917590,41.223769,1.151684,0.133299,59.594069
47.322480,8607.616357,525.275805,1055.684700,10008.616357,9.916845,-4.564439,-40.319866,-0.304468,-0.510371,-0.635608,41.771635,0.870159,0.135039,60.569789
48.068959,8577.361910,532.590427,1052.146619,9978.361910,9.676621,-4.900284,-40.712682,-0.338280,-0.391878,-0.427822,42.132793,0.671590,0.136219,61.379594
49.010764,8538.858447,541.548348,1047.377632,9939.858447,9.340711,-5.207120,-41.023110,-0.373823,-0.263431,-0.243790,42.394086,0.518240,0.137133,62.212000
49.952569,8500.135019,550.175210,1042.373229,9901.135019,8.974672,-5.403397,-41.191333,-0.402419,-0.156907,-0.121395,42.502557,0.448662,0.137602,62.875985
50.894374,8461.300165,558.445548,1037.228328,9862.300165,8.584530,-5.508671,-41.265084,-0.425195,-0.069633,-0.040938,42.507021,0.432800,0.137772,63.406915
51.836180,8422.426757,566.339087,1032.020487,9823.426757,8.175267,-5.539704,-41.277034,-0.443193,0.001265,0.011514,42.441924,0.443345,0.137746,63.831818
52.777985,8383.562464,573.839809,1026.812707,9784.562464,7.750942,-5.510588,-41.248983,-0.457320,0.058519,0.045470,42.331103,0.463285,0.137589,64.171830
53.719790,8344.737632,580.935124,1021.655986,9745.737632,7.314833,-5.433009,-41.195100,-0.468332,0.104557,0.067211,42.190765,0.484546,0.137349,64.443744
54.661595,8305.971869,587.615217,1016.591317,9706.971869,6.869569,-5.316523,-41.124770,-0.476852,0.141456,0.080957,42.032168,0.503936,0.137053,64.660951
55.603400,8267.277638,593.872492,1011.651556,9668.277638,6.417253,-5.168896,-41.044144,-0.483383,0.170947,0.089515,41.863115,0.520476,0.136723,64.834189
56.754177,8220.105660,600.935902,1005.822895,9621.105660,5.857402,-4.955240,-40.937235,-0.489242,0.198971,0.095505,41.649979,0.536720,0.136290,64.998543
57.629564,8184.306613,605.875712,1001.563418,9585.306613,5.428111,-4.773786,-40.852418,-0.491163,0.214815,0.097951,41.487028,0.544959,0.135947,65.090592
57.791626,8177.687294,606.749039,1000.792556,9578.687294,5.349550,-4.739406,-40.836583,-0.478353,0.209468,0.097490,41.457281,0.531228,0.135872,65.051884
57.953687,8171.070532,607.609796,1000.027196,9572.070532,5.273025,-4.705876,-40.820815,-0.466027,0.204324,0.097101,41.428118,0.518033,0.135798,65.014656
58.115749,8164.456321,608.458309,999.267206,9565.456321,5.198461,-4.673164,-40.805105,-0.454166,0.199373,0.096775,41.399505,0.505353,0.135724,64.978850
58.439872,8151.235522,610.119733,997.762857,9552.235522,5.054946,-4.610083,-40.773825,-0.431773,0.190025,0.096289,41.343804,0.481465,0.135579,64.911305
58.763995,8138.024837,611.735841,996.278452,9539.024837,4.918405,-4.549914,-40.742671,-0.411031,0.181365,0.095976,41.289922,0.459403,0.135437,64.848804
59.088118,8124.824236,613.308756,994.813106,9525.824236,4.788335,-4.492446,-40.711595,-0.391820,0.173344,0.095796,41.237655,0.439031,0.135296,64.790975
59.412241,8111.633699,614.840496,993.365976,9512.633699,4.664259,-4.437482,-40.680561,-0.374026,0.165913,0.095715,41.186826,0.420219,0.135157,64.737466
60.631118,8062.120182,620.262727,988.074248,9463.120182,4.244083,-4.250173,-40.563822,-0.318077,0.142540,0.095892,41.006095,0.361505,0.134646,64.569570
61.849995,8012.749198,625.210889,982.994918,9413.749198,3.883114,-4.087607,-40.446677,-0.276102,0.124993,0.096296,40.837737,0.318008,0.134147,64.443975
63.068873,7963.521405,629.747170,978.101988,9364.521405,3.566684,-3.943665,-40.329154,-0.244631,0.111826,0.096625,40.678181,0.285807,0.133654,64.350000
64.287750,7914.436998,633.919066,973.375589,9315.436998,3.283596,-3.813680,-40.211339,-0.221007,0.101933,0.096724,40.525029,0.261897,0.133165,64.279551
65.506627,7865.496134,637.761940,968.800912,9266.496134,3.025536,-3.694182,-40.093490,-0.203259,0.094491,0.096603,40.376834,0.244080,0.132680,64.226650
67.337150,7792.265796,642.971575,962.191957,9193.265796,2.671780,-3.528906,-39.917064,-0.184495,0.086607,0.096161,40.161718,0.225358,0.131959,64.170692
69.167673,7719.357655,647.560641,955.874192,9120.357655,2.346127,-3.375454,-39.741762,-0.172225,0.081435,0.095515,39.953794,0.213111,0.131246,64.134020
70.998196,7646.768990,651.571505,949.829764,9047.768990,2.038862,-3.229768,-39.567695,-0.164119,0.078003,0.094652,39.751614,0.204886,0.130541,64.109699
72.828719,7574.497338,655.032010,944.046887,8975.497338,1.743760,-3.089247,-39.395187,-0.158680,0.075685,0.093702,39.554582,0.199217,0.129843,64.093275
74.659242,7502.540116,657.960343,938.517810,8903.540116,1.456924,-2.952263,-39.224547,-0.154967,0.074089,0.092807,39.362464,0.195236,0.129154,64.081958
76.823854,7417.850839,660.753341,932.299848,8818.850839,1.124992,-2.793413,-39.024928,-0.151979,0.072789,0.091698,39.140947,0.191844,0.128349,64.072727
78.988465,7333.590677,662.834116,926.422990,8734.590677,0.798422,-2.636914,-38.827536,-0.149903,0.071870,0.090484,38.925163,0.189271,0.127554,64.066202
81.153077,7249.755071,664.212622,920.882840,8650.755071,0.475642,-2.482106,-38.632711,-0.148357,0.071175,0.089354,38.715287,0.187243,0.126771,64.061249
83.317689,7166.338964,664.895729,915.676296,8567.338964,0.155826,-2.328644,-38.440507,-0.147146,0.070620,0.088355,38.511290,0.185596,0.125998,64.057279
84.689163,7113.701693,664.971392,912.548881,8514.701693,-0.045537,-2.231996,-38.319871,-0.146487,0.070315,0.087692,38.384846,0.184641,0.125514,64.055090
85.032031,7100.568161,664.947613,911.787453,8501.568161,-0.093282,-2.209451,-38.289879,-0.131987,0.061176,0.087268,38.353686,0.169644,0.125390,63.994473
85.374900,7087.444883,664.908304,911.033225,8488.444883,-0.136123,-2.189996,-38.260017,-0.117886,0.052288,0.086919,38.322885,0.155518,0.125267,63.935557
85.717769,7074.331828,664.855080,910.285179,8475.331828,-0.174326,-2.173465,-38.230263,-0.104960,0.044142,0.086641,38.292393,0.143080,0.125145,63.881600
86.403506,7048.136263,664.712368,908.804182,8449.136263,-0.238207,-2.148297,-38.171008,-0.082290,0.029857,0.086233,38.232156,0.122879,0.124904,63.787068
87.089243,7021.981235,664.531178,907.337087,8422.981235,-0.287895,-2.132069,-38.111983,-0.063227,0.017849,0.085931,38.172658,0.108168,0.124664,63.707696
87.774980,6995.866613,664.320172,905.878439,8396.866613,-0.325595,-2.123391,-38.053144,-0.047218,0.007769,0.085678,38.113732,0.098136,0.124427,63.641130
88.460717,6969.792286,664.086858,904.423510,8370.792286,-0.353221,-2.121055,-37.994471,-0.033779,-0.000688,0.085444,38.055269,0.091882,0.124191,63.585330
89.825016,6918.035842,663.580014,901.525035,8319.035842,-0.384282,-2.131442,-37.878221,-0.013162,-0.013649,0.084968,37.940089,0.087058,0.123724,63.499888
91.189314,6866.437529,663.048271,898.601409,8267.437529,-0.391702,-2.156677,-37.762641,0.001379,-0.022772,0.084442,37.826204,0.087469,0.123262,63.439797
92.553613,6814.996409,662.518617,895.635698,8215.996409,-0.382437,-2.192366,-37.647811,0.011607,-0.029170,0.083878,37.713531,0.089560,0.122802,63.397671
93.917912,6763.711435,662.010062,892.616010,8164.711435,-0.361417,-2.235396,-37.533779,0.018775,-0.033635,0.083291,37.602024,0.091767,0.122347,63.368276
95.711799,6696.513685,661.395518,888.549623,8097.513685,-0.321652,-2.299502,-37.385082,0.025013,-0.037492,0.082496,37.457116,0.094005,0.121753,63.342868
97.505685,6629.581397,660.861273,884.362708,8030.581397,-0.273074,-2.369024,-37.237817,0.028905,-0.039865,0.081696,37.314097,0.095388,0.121165,63.327210
99.299572,6562.912005,660.419537,880.047825,7963.912005,-0.218967,-2.441886,-37.091985,0.031293,-0.041289,0.080903,37.172921,0.096069,0.120583,63.317793
101.093459,6496.502946,660.078024,875.600377,7897.502946,-0.161458,-2.516745,-36.947566,0.032728,-0.042110,0.080119,37.033535,0.096246,0.120008,63.312334
103.214387,6418.319318,659.810066,870.167355,7819.319318,-0.090942,-2.606646,-36.778613,0.033679,-0.042610,0.079205,36.870981,0.096038,0.119335,63.308971
105.335316,6340.491987,659.693506,864.542723,7741.491987,-0.018988,-2.697242,-36.611576,0.034162,-0.042815,0.078311,36.710801,0.095565,0.118670,63.307552
107.456244,6263.016937,659.730358,858.725659,7664.016937,0.053680,-2.788078,-36.446420,0.034365,-0.042843,0.077435,36.552945,0.094935,0.118013,63.307287
109.577172,6185.890212,659.921587,852.716003,7586.890212,0.126618,-2.878874,-36.283103,0.034407,-0.042771,0.076575,36.397356,0.094218,0.117364,63.307686
110.118372,6166.265019,659.995157,851.151692,7567.265019,0.145235,-2.902013,-36.241719,0.034402,-0.042743,0.076358,36.358011,0.094026,0.117199,63.307853
110.659571,6146.662188,660.078531,849.575026,7547.662188,0.162942,-2.924595,-36.200457,0.031016,-0.040696,0.076125,36.318768,0.091724,0.117035,63.321365
111.200770,6127.081653,660.170472,847.986748,7528.081653,0.177040,-2.945008,-36.159326,0.021023,-0.034704,0.075874,36.279488,0.086042,0.116871,63.360983
111.944302,6100.217017,660.307105,845.787938,7501.217017,0.188603,-2.968369,-36.103026,0.009395,-0.027726,0.075568,36.225341,0.081040,0.116647,63.407149
112.687833,6073.394155,660.449261,843.573604,7474.394155,0.191907,-2.986773,-36.046947,-0.000002,-0.022079,0.075285,36.170984,0.078455,0.116424,63.444525
113.431364,6046.612908,660.591303,841.347132,7447.612908,0.188920,-3.001393,-35.991074,-0.007694,-0.017450,0.075008,36.116498,0.077395,0.116203,63.475180
114.174895,6019.873129,660.729040,839.111043,7420.873129,0.180779,-3.012909,-35.935405,-0.013987,-0.013656,0.074734,36.061941,0.077248,0.115982,63.500303
115.129324,5985.609293,660.893760,836.230092,7386.609293,0.164348,-3.024080,-35.864245,-0.020433,-0.009760,0.074381,35.991890,0.077751,0.115700,63.526101
116.083753,5951.413213,661.040252,833.340021,7352.413213,0.142463,-3.031949,-35.793423,-0.025383,-0.006757,0.074026,35.921889,0.078548,0.115419,63.545980
117.038182,5917.284565,661.163876,830.443642,7318.284565,0.116399,-3.037279,-35.722941,-0.029180,-0.004443,0.073669,35.852017,0.079362,0.115140,63.561291
118.690453,5858.360920,661.314829,825.420122,7259.360920,0.063897,-3.041993,-35.601730,-0.033699,-0.001665,0.073050,35.731513,0.080465,0.114660,63.579644
120.342723,5799.636669,661.372888,820.392597,7200.636669,0.005658,-3.043149,-35.481542,-0.036591,0.000141,0.072437,35.611804,0.081155,0.114185,63.591546
121.994994,5741.110172,661.331082,815.365440,7142.110172,-0.056314,-3.041947,-35.362362,-0.038400,0.001299,0.071832,35.493003,0.081463,0.113713,63.599141
123.647264,5682.779763,661.185048,810.341470,7083.779763,-0.120720,-3.039165,-35.244174,-0.039477,0.002019,0.071233,35.375173,0.081466,0.113246,63.603825
125.620174,5613.384144,660.869347,804.349908,7014.384144,-0.199333,-3.034658,-35.104333,-0.040210,0.002547,0.070527,35.235821,0.081225,0.112694,63.607214
127.593083,5544.263067,660.397634,798.367959,6945.263067,-0.279048,-3.029317,-34.965873,-0.040546,0.002836,0.069838,35.097961,0.080804,0.112147,63.609023
129.565993,5475.413836,659.768248,792.396960,6876.413836,-0.359227,-3.023524,-34.828769,-0.040664,0.002994,0.069161,34.961606,0.080286,0.111606,63.609955
131.032171,5424.422742,659.197913,787.967151,6825.422742,-0.418879,-3.019068,-34.727738,-0.040674,0.003065,0.068664,34.861240,0.079866,0.111208,63.610338
132.498349,5373.579238,658.540072,783.543972,6774.579238,-0.478498,-3.014538,-34.627429,-0.040644,0.003111,0.068170,34.761692,0.079428,0.110813,63.610559
133.964527,5322.882276,657.794860,779.127478,6723.882276,-0.538048,-3.009956,-34.527837,-0.040584,0.003138,0.067683,34.662960,0.078980,0.110420,63.610657
135.037104,5285.887348,657.194438,775.900876,6686.887348,-0.581548,-3.006583,-34.455431,-0.040527,0.003150,0.067330,34.591249,0.078650,0.110135,63.610674
136.109680,5248.969880,656.547204,772.680513,6649.969880,-0.625339,-2.998190,-34.383397,-0.041126,0.012461,0.066989,34.519534,0.079587,0.109852,63.665030
137.182257,5212.129479,655.852657,769.474525,6613.129479,-0.669771,-2.979777,-34.311727,-0.041722,0.021833,0.066653,34.447384,0.081609,0.109570,63.719744
138.200339,5177.231785,655.149056,766.453800,6578.231785,-0.712452,-2.954175,-34.244031,-0.042119,0.028405,0.066333,34.378604,0.083552,0.109304,63.758096
139.218421,5142.402844,654.401833,763.462044,6543.402844,-0.755476,-2.922718,-34.176662,-0.042393,0.033291,0.066011,34.309725,0.085223,0.109040,63.786598
140.236503,5107.642324,653.610687,760.504557,6508.642324,-0.798732,-2.886937,-34.109620,-0.042576,0.036923,0.065689,34.240890,0.086551,0.108776,63.807771
141.838866,5053.070479,652.276133,755.927195,6454.070479,-0.867111,-2.824204,-34.004768,-0.042727,0.040758,0.065183,34.132862,0.087953,0.108365,63.830098
143.441229,4998.665968,650.831819,751.455339,6399.665968,-0.935626,-2.756804,-33.900723,-0.042778,0.043196,0.064685,34.025496,0.088769,0.107957,63.844257
145.043592,4944.427539,649.277673,747.094374,6345.427539,-1.004158,-2.686380,-33.797472,-0.042761,0.044701,0.064194,33.918934,0.089149,0.107552,63.852969
146.645955,4890.353923,647.613773,742.847643,6291.353923,-1.072632,-2.613995,-33.695002,-0.042700,0.045576,0.063707,33.813262,0.089214,0.107150,63.857998
148.529573,4826.997958,645.517687,738.005224,6227.997958,-1.152966,-2.527608,-33.575531,-0.042597,0.046145,0.063144,33.690272,0.089056,0.106682,63.861228
150.413190,4763.866043,643.270493,733.326158,6164.866043,-1.233086,-2.440416,-33.457116,-0.042471,0.046390,0.062591,33.568657,0.088733,0.106218,63.862561
152.296807,4700.956211,640.872620,728.811572,6101.956211,-1.312959,-2.352921,-33.339737,-0.042333,0.046455,0.062049,33.448440,0.088319,0.105759,63.862842
153.532788,4659.796195,639.217532,725.938841,6060.796195,-1.365225,-2.295494,-33.263268,-0.042240,0.046444,0.061697,33.370318,0.088021,0.105460,63.862712
154.768769,4618.730420,637.497912,723.137110,6019.730420,-1.417375,-2.238111,-33.187230,-0.042145,0.046407,0.061345,33.292797,0.087710,0.105162,63.862429
156.004750,4577.758358,635.713909,720.406268,5978.758358,-1.469406,-2.180789,-33.111622,-0.042050,0.046348,0.060998,33.215878,0.087390,0.104867,63.862022
157.018182,4544.233215,634.203192,718.219969,5945.233215,-1.511981,-2.133849,-33.049948,-0.041971,0.046288,0.060716,33.153257,0.087124,0.104626,63.861622
158.031615,4510.770430,632.649369,716.081209,5911.770430,-1.554475,-2.086972,-32.988559,-0.041892,0.046221,0.060436,33.091039,0.086856,0.104386,63.861179
159.045047,4477.369717,631.052522,713.989920,5878.369717,-1.596889,-2.040167,-32.927451,-0.041813,0.046149,0.060159,33.029220,0.086586,0.104148,63.860706
159.750621,4454.151922,629.917139,712.561533,5855.151922,-1.621957,-2.008589,-32.885089,-0.029089,0.043327,0.059914,32.986274,0.079455,0.103982,63.837930
160.456194,4430.963961,628.767205,711.154730,5831.963961,-1.638138,-1.978983,-32.842888,-0.016622,0.040559,0.059705,32.943211,0.074068,0.103817,63.815644
161.161768,4407.805730,627.608464,709.768235,5808.805730,-1.646297,-1.951161,-32.800827,-0.006536,0.038310,0.059522,32.900024,0.071086,0.103652,63.797591
162.057416,4378.451567,626.132233,708.035844,5779.451567,-1.647283,-1.917939,-32.747617,0.003480,0.036062,0.059305,32.845068,0.069495,0.103445,63.779613
162.953065,4349.144963,624.659314,706.332267,5750.144963,-1.640549,-1.886457,-32.694598,0.011193,0.034317,0.059085,32.790042,0.069239,0.103238,63.765708
163.848714,4319.885759,623.195315,704.656231,5720.885759,-1.627770,-1.856350,-32.641775,0.017097,0.032967,0.058864,32.735014,0.069600,0.103032,63.754994
164.744362,4290.673778,621.744877,703.006674,5691.673778,-1.610340,-1.827313,-32.589153,0.021601,0.031922,0.058641,32.680043,0.070174,0.102827,63.746745
166.581538,4230.900483,618.826517,699.702580,5631.900483,-1.564371,-1.770155,-32.481846,0.027748,0.030454,0.058175,32.567638,0.071287,0.102409,63.735265
168.418714,4171.323540,616.001925,696.501251,5572.323540,-1.509950,-1.715071,-32.375397,0.031306,0.029553,0.057707,32.455936,0.071996,0.101995,63.728339
170.255889,4111.941380,613.282426,693.399795,5512.941380,-1.450586,-1.661295,-32.269811,0.033316,0.028991,0.057243,32.345090,0.072299,0.101584,63.724133
172.093065,4052.752423,610.674511,690.396377,5453.752423,-1.388347,-1.608371,-32.165075,0.034395,0.028633,0.056784,32.235174,0.072301,0.101177,63.721566
174.013861,3991.074185,608.071837,687.359596,5392.074185,-1.321736,-1.553612,-32.056465,0.034990,0.028377,0.056307,32.121295,0.072111,0.100756,63.719825
175.934657,3929.603692,605.597727,684.427630,5330.603692,-1.254237,-1.499288,-31.948761,0.035244,0.028197,0.055837,32.008503,0.071798,0.100337,63.718687
177.855453,3868.339219,603.253527,681.599723,5269.339219,-1.186396,-1.445277,-31.841955,0.035324,0.028056,0.055376,31.896810,0.071424,0.099923,63.717863
178.999459,3831.947989,601.919354,679.964663,5232.947989,-1.145965,-1.413227,-31.778763,0.035330,0.027982,0.055104,31.830806,0.071188,0.099678,63.717447
180.143464,3795.628870,600.631475,678.366211,5196.628870,-1.105554,-1.381256,-31.715879,0.035317,0.027912,0.054834,31.765187,0.070944,0.099434,63.717066
181.287470,3759.381515,599.389815,676.804289,5160.381515,-1.065168,-1.349362,-31.653302,0.035287,0.027846,0.054565,31.699951,0.070696,0.099192,63.716718
182.358894,3725.498663,598.268745,675.375031,5126.498663,-1.027483,-1.318759,-31.594973,0.035050,0.029330,0.054319,31.639171,0.070988,0.098966,63.725479
183.107769,3701.853184,597.508808,674.398027,5102.853184,-1.001950,-1.291332,-31.554347,0.033106,0.044179,0.054186,31.596649,0.077356,0.098809,63.812795
183.856645,3678.238090,596.767515,673.445195,5079.238090,-0.977729,-1.253913,-31.513823,0.031559,0.055924,0.054043,31.553911,0.083929,0.098653,63.881863
184.605520,3654.653298,596.044006,672.523062,5055.653298,-0.954560,-1.208533,-31.473409,0.030329,0.065186,0.053887,31.511065,0.089849,0.098497,63.936339
185.525763,3625.712915,595.178318,671.439284,5026.712915,-0.927237,-1.144159,-31.423910,0.029162,0.073868,0.053682,31.458401,0.095858,0.098306,63.987419
186.446005,3596.817993,594.337250,670.418636,4997.817993,-0.900831,-1.073019,-31.374608,0.028267,0.080416,0.053471,31.405874,0.100622,0.098116,64.025950
187.366248,3567.968352,593.520127,669.466027,4968.968352,-0.875145,-0.996671,-31.325503,0.027584,0.085306,0.053255,31.353570,0.104279,0.097927,64.054743
188.286491,3539.163805,592.726385,668.585493,4940.163805,-0.850014,-0.916407,-31.276596,0.027061,0.088936,0.053037,31.301562,0.107028,0.097738,64.076133
190.017720,3485.096117,591.295012,667.134621,4886.096117,-0.803810,-0.758141,-31.185131,0.026381,0.093387,0.052632,31.204700,0.110396,0.097385,64.102390
191.748950,3431.186184,589.942697,665.963719,4832.186184,-0.758529,-0.594167,-31.094368,0.025948,0.095902,0.052241,31.109293,0.112248,0.097035,64.117269
193.480179,3377.432799,588.668204,665.079842,4778.432799,-0.713855,-0.426959,-31.004277,0.025664,0.097249,0.051857,31.015433,0.113160,0.096687,64.125279
195.211409,3323.834793,587.470700,664.486883,4724.834793,-0.669597,-0.258008,-30.914834,0.025470,0.097891,0.051472,30.923161,0.113494,0.096342,64.129150
197.053867,3266.962535,586.280093,664.177933,4667.962535,-0.622807,-0.077420,-30.820358,0.025318,0.098157,0.051073,30.826747,0.113509,0.095978,64.130811
198.896325,3210.263685,585.175482,664.201812,4611.263685,-0.576271,0.103461,-30.726613,0.025201,0.098153,0.050687,30.732191,0.113306,0.095617,64.130883
200.738783,3153.736917,584.156432,664.558797,4554.736917,-0.529936,0.284222,-30.633581,0.025103,0.098009,0.050311,30.639482,0.112992,0.095259,64.130139
201.695600,3124.449175,583.660863,664.875556,4525.449175,-0.505942,0.377962,-30.585540,0.025055,0.097908,0.050116,30.592059,0.112806,0.095074,64.129591
202.652417,3095.207305,583.188228,665.281987,4496.207305,-0.481990,0.471588,-30.537682,0.025010,0.097795,0.049920,30.545126,0.112611,0.094889,64.128978
203.609234,3066.011136,582.738489,665.777947,4467.011136,-0.458082,0.565101,-30.490010,0.024966,0.097671,0.049725,30.498687,0.112408,0.094706,64.128299
204.608331,3035.573423,582.292981,666.390968,4436.573423,-0.433648,0.662142,-30.440434,0.023917,0.096558,0.049515,30.450722,0.111118,0.094515,64.122351
205.308717,3014.265480,581.993002,666.876333,4415.265480,-0.422220,0.724573,-30.405842,0.008476,0.081485,0.049249,30.417404,0.095589,0.094381,64.042163
206.009102,2992.981714,581.697690,667.402164,4393.981714,-0.420536,0.777488,-30.371403,-0.003839,0.069449,0.049084,30.384263,0.085131,0.094247,63.978169
206.709488,2971.722041,581.401085,667.962637,4372.722041,-0.426684,0.822744,-30.337071,-0.013636,0.059859,0.048965,30.351224,0.078528,0.094115,63.927198
207.579372,2945.350828,581.024007,668.700235,4346.350828,-0.443002,0.870444,-30.294540,-0.023005,0.050665,0.048834,30.310280,0.074033,0.093951,63.878350
208.449256,2919.016549,580.628996,669.475658,4320.016549,-0.466263,0.911320,-30.252116,-0.030128,0.043651,0.048696,30.269431,0.072003,0.093788,63.841085
209.319140,2892.719121,580.211245,670.284167,4293.719121,-0.494906,0.946883,-30.209815,-0.035502,0.038334,0.048552,30.228702,0.071324,0.093625,63.812832
210.189024,2866.458441,579.766781,671.121831,4267.458441,-0.527638,0.978391,-30.167646,-0.039541,0.034313,0.048403,30.188119,0.071300,0.093464,63.791453
211.882480,2815.440129,578.813922,672.825249,4216.440129,-0.599487,1.031589,-30.085935,-0.044728,0.029083,0.048096,30.109584,0.071830,0.093150,63.763607
213.575935,2764.559742,577.732705,674.611986,4165.559742,-0.677895,1.078089,-30.004751,-0.047719,0.025983,0.047778,30.031765,0.072353,0.092839,63.747046
215.269391,2713.816391,576.515079,676.473663,4114.816391,-0.760130,1.120542,-29.924112,-0.049395,0.024160,0.047465,29.954731,0.072639,0.092530,63.737251
216.962846,2663.209153,575.156418,678.405230,4064.209153,-0.844561,1.160530,-29.844009,-0.050280,0.023106,0.047153,29.878504,0.072700,0.092223,63.731524
218.741028,2610.215388,573.574728,680.504824,4011.215388,-0.934367,1.201045,-29.760459,-0.050752,0.022442,0.046823,29.799336,0.072607,0.091903,63.727864
220.519209,2557.369665,571.832954,682.675757,3958.369665,-1.024808,1.240580,-29.677484,-0.050931,0.022064,0.046495,29.721076,0.072406,0.091585,63.725712
222.297390,2504.670976,569.930230,684.916544,3905.670976,-1.115452,1.279557,-29.595088,-0.050960,0.021833,0.046175,29.643730,0.072151,0.091270,63.724341
224.036781,2453.263148,567.913025,687.175162,3854.263148,-1.204084,1.317368,-29.515041,-0.050919,0.021676,0.045870,29.568952,0.071879,0.090964,63.723366
