Time (s), Altitude AGL (m), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Ax (m/s²), Ay (m/s²), Az (m/s²), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), Mach Number, Angle of Attack (°)
40.928489,8714.648008,452.062901,1158.033564,10115.648008,9.742950,24.541368,-4.030141,0.002440,-0.047795,-9.738200,26.710407,9.738318,0.108291,1.330672
40.962990,8714.503168,452.399045,1158.880239,10115.503168,9.743035,24.539721,-4.366111,0.002461,-0.047659,-9.737717,26.761681,9.737834,0.108428,1.328361
40.997491,8714.346737,452.735192,1159.726857,10115.346737,9.743120,24.538079,-4.702065,0.002482,-0.047530,-9.737240,26.817068,9.737356,0.108576,1.325498
41.031992,8714.178716,453.071341,1160.573419,10115.178716,9.743206,24.536441,-5.038001,0.002503,-0.047407,-9.736766,26.876541,9.736882,0.108735,1.322238
41.053045,8714.070497,453.276457,1161.089954,10115.070497,9.743259,24.535444,-5.242978,0.002516,-0.047335,-9.736479,26.914827,9.736594,0.108837,1.320041
41.074097,8713.957964,453.481574,1161.606467,10114.957964,9.743312,24.534448,-5.447949,0.002529,-0.047267,-9.736193,26.954618,9.736308,0.108944,1.317705
41.095149,8713.841115,453.686693,1162.122960,10114.841115,9.743365,24.533454,-5.652914,0.002541,-0.047200,-9.735907,26.995906,9.736022,0.109055,1.315246
41.118723,8713.705149,453.916383,1162.701297,10114.705149,9.743425,24.532342,-5.882424,0.002555,-0.047129,-9.735588,27.043910,9.735703,0.109183,1.312350
41.142297,8713.563772,454.146074,1163.279607,10114.563772,9.743486,24.531232,-6.111926,0.002569,-0.047060,-9.735269,27.093772,9.735383,0.109318,1.309320
41.165871,8713.416985,454.375767,1163.857891,10114.416985,9.743547,24.530123,-6.341421,0.002583,-0.046995,-9.734950,27.145483,9.735064,0.109457,1.306165
41.296153,8712.508198,455.645199,1167.053328,10113.508198,9.743888,24.524021,-7.609595,0.002658,-0.046693,-9.733186,27.464102,9.733298,0.110316,1.286663
41.426435,8711.434207,456.914675,1170.247973,10112.434207,9.744239,24.517952,-8.877540,0.002730,-0.046490,-9.731414,27.836862,9.731526,0.111327,1.263685
41.471844,8711.021056,457.357152,1171.361255,10112.021056,9.744364,24.515842,-9.319418,0.002755,-0.046442,-9.730791,27.979112,9.730902,0.111714,1.255164
41.517252,8710.587841,457.799634,1172.474442,10111.587841,9.744489,24.513734,-9.761266,0.002779,-0.046404,-9.730153,28.127577,9.730264,0.112119,1.247189
41.520000,8710.560983,457.826409,1172.541798,10111.560983,9.744497,24.513607,-9.788002,0.002781,-0.046402,-9.730115,28.136758,9.730226,0.112144,1.246679
41.542834,8710.333360,458.048922,1173.098464,10111.333360,9.744836,24.378978,-9.968656,0.014844,-5.896019,-7.911692,28.083278,9.867022,0.111887,1.574585
41.565668,8710.101627,458.271442,1173.652077,10111.101627,9.745161,24.245216,-10.148646,0.014246,-5.858031,-7.882586,28.032012,9.820992,0.111636,1.915831
41.611336,8709.629972,458.716495,1174.753232,10110.629972,9.745784,23.979393,-10.507306,0.013047,-5.783600,-7.824752,27.935552,9.730208,0.111151,2.618930
41.657003,8709.141997,459.161576,1175.842323,10110.141997,9.746352,23.716915,-10.863337,0.011834,-5.711511,-7.767503,27.847721,9.641348,0.110692,3.334070
41.702671,8708.637823,459.606682,1176.919502,10109.637823,9.746865,23.457678,-11.216767,0.010606,-5.641677,-7.710791,27.768325,9.554315,0.110259,4.054678
41.990281,8705.097469,462.410308,1183.438074,10106.097469,9.748768,21.893783,-13.384017,0.002522,-5.248703,-7.363376,27.450102,9.042577,0.108069,8.610759
42.277891,8700.948196,465.214133,1189.522363,10101.948196,9.748254,20.432601,-15.453123,-0.006205,-4.923418,-7.026704,27.410193,8.579898,0.106724,13.101108
42.565500,8696.217688,468.017439,1195.199143,10097.217688,9.745129,19.057057,-17.426196,-0.015642,-4.650625,-6.694546,27.600929,8.151411,0.106100,17.454694
42.853110,8690.933432,470.819446,1200.491021,10091.933432,9.739181,17.753918,-19.303929,-0.025847,-4.417877,-6.363087,27.976685,7.746430,0.106082,21.623166
43.295653,8681.784236,475.126373,1207.925903,10082.784236,9.723992,15.867597,-22.006755,-0.043131,-4.115232,-5.850658,28.820721,7.153125,0.106984,27.602984
43.738196,8671.489148,479.424826,1214.553991,10072.489148,9.700726,14.104691,-24.482126,-0.062342,-3.856173,-5.335764,29.873414,6.583641,0.108701,33.004684
44.180739,8660.148978,483.711038,1220.426097,10061.148978,9.668553,12.450598,-26.729890,-0.083347,-3.621866,-4.823483,31.032005,6.032482,0.110933,37.820538
44.623282,8647.863983,487.980905,1225.588681,10048.863983,9.626735,10.897041,-28.752872,-0.105875,-3.400340,-4.321375,32.220292,5.499800,0.113440,42.080045
45.065825,8634.732378,492.230018,1230.085195,10035.732378,9.574676,9.440028,-30.557364,-0.129557,-3.184849,-3.837411,33.384742,4.988564,0.116043,45.831679
45.711212,8614.258486,498.379961,1235.535950,10015.258486,9.479582,7.484417,-32.817875,-0.165285,-2.875469,-3.178459,34.969871,4.289317,0.119749,50.507648
46.356599,8592.458516,504.461051,1239.788521,9993.458516,9.361283,5.727078,-34.674767,-0.201244,-2.571218,-2.588566,36.369939,3.654084,0.123136,54.389440
47.001986,8569.577862,510.458345,1242.969777,9970.577862,9.220020,4.163664,-36.175538,-0.236267,-2.275482,-2.075410,37.563472,3.088846,0.126086,57.624107
47.647373,8545.830130,516.357285,1245.202847,9946.830130,9.056706,2.787104,-37.370258,-0.269448,-1.993019,-1.639711,38.552925,2.594875,0.128564,60.332319
48.292761,8521.396910,522.144073,1246.605212,9922.396910,8.872746,1.587395,-38.307748,-0.300172,-1.728080,-1.277188,39.353895,2.169694,0.130585,62.610548
49.178358,8487.026398,529.878955,1247.377694,9888.026398,8.589859,0.206201,-39.256847,-0.337730,-1.398279,-0.885333,40.186170,1.689100,0.132695,65.174038
50.063955,8451.955140,537.349277,1247.051060,9852.955140,8.276168,-0.901429,-39.905828,-0.369774,-1.110421,-0.595041,40.764968,1.312951,0.134167,67.221621
50.949552,8416.411694,544.529926,1245.850993,9817.411694,7.936471,-1.772722,-40.334502,-0.396539,-0.864123,-0.384315,41.146107,1.025499,0.135140,68.865400
51.835150,8380.562468,551.399900,1243.970721,9781.562468,7.575228,-2.443336,-40.604407,-0.418531,-0.656525,-0.233803,41.377190,0.812931,0.135735,70.189752
52.720747,8344.526887,557.941900,1241.573280,9745.526887,7.196396,-2.945752,-40.761691,-0.436372,-0.483491,-0.127667,41.496759,0.663689,0.136051,71.259326
53.674378,8305.610492,564.603703,1238.568840,9706.610492,6.772672,-3.331380,-40.843491,-0.451665,-0.330571,-0.049017,41.535021,0.561855,0.136167,72.183625
54.628008,8266.647361,570.855017,1235.261525,9667.647361,6.336016,-3.585540,-40.863352,-0.463609,-0.206853,0.003673,41.506803,0.507676,0.136119,72.919807
55.581639,8227.686272,576.684930,1231.764216,9628.686272,5.889311,-3.733605,-40.841983,-0.472839,-0.107276,0.038587,41.432974,0.486389,0.135958,73.506309
56.535270,8188.759457,582.085004,1228.167813,9589.759457,5.434879,-3.796442,-40.793468,-0.479895,-0.027438,0.061450,41.328657,0.484591,0.135721,73.973465
56.708358,8181.699487,583.018562,1227.510319,9582.699487,5.352200,-3.800376,-40.782565,-0.474320,-0.018786,0.064327,41.307463,0.479031,0.135668,74.023338
56.881447,8174.641466,583.937927,1226.852254,9575.641466,5.271112,-3.803233,-40.771223,-0.461398,-0.015046,0.066656,41.286097,0.466431,0.135608,74.043870
57.054536,8167.585441,584.843444,1226.193752,9568.585441,5.192329,-3.805523,-40.759495,-0.449013,-0.011441,0.068838,41.264739,0.454404,0.135548,74.063696
57.227624,8160.531477,585.735510,1225.534906,9561.531477,5.115647,-3.807202,-40.747401,-0.437118,-0.007980,0.070879,41.243367,0.442899,0.135487,74.082743
57.573802,8146.429974,587.480686,1224.216591,9547.429974,4.968258,-3.808822,-40.722210,-0.414721,-0.001471,0.074568,41.200596,0.421374,0.135364,74.118616
57.919979,8132.337402,589.176147,1222.898095,9533.337402,4.828316,-3.808279,-40.695826,-0.394063,0.004523,0.077785,41.157817,0.401693,0.135238,74.151709
58.266156,8118.254150,590.824369,1221.580137,9519.254150,4.695245,-3.805744,-40.668402,-0.375011,0.010043,0.080586,41.115057,0.383704,0.135111,74.182229
58.612333,8104.180551,592.427637,1220.263378,9505.180551,4.568508,-3.801375,-40.640074,-0.357442,0.015125,0.083018,41.072342,0.367267,0.134982,74.210366
59.903820,8051.765788,598.046035,1215.371278,9452.765788,4.143687,-3.771230,-40.528288,-0.303142,0.030759,0.089530,40.913744,0.317579,0.134490,74.297176
61.195306,7999.499974,603.157071,1210.529967,9400.499974,3.779307,-3.723757,-40.410091,-0.263027,0.042200,0.093196,40.756901,0.282223,0.133987,74.360951
62.486793,7947.389117,607.827462,1205.758472,9348.389117,3.459700,-3.663585,-40.288289,-0.233429,0.050536,0.095075,40.602187,0.257064,0.133478,74.407539
63.778279,7895.436839,612.107472,1201.070963,9296.436839,3.173065,-3.594198,-40.164804,-0.211566,0.056589,0.095925,40.449945,0.239090,0.132969,74.441425
65.069765,7843.644658,616.033874,1196.477626,9244.644658,2.910784,-3.518138,-40.040714,-0.195400,0.060963,0.096171,40.300233,0.226156,0.132461,74.465928
66.945247,7768.718000,621.160196,1189.989507,9169.718000,2.560666,-3.399514,-39.860489,-0.179068,0.065211,0.095854,40.087059,0.213321,0.131727,74.489712
68.820729,7694.128189,625.654442,1183.730108,9095.128189,2.235533,-3.274583,-39.681091,-0.168467,0.067774,0.095081,39.878685,0.204975,0.130999,74.504020
70.696210,7619.873646,629.555140,1177.708818,9020.873646,1.926636,-3.145915,-39.503403,-0.161497,0.069273,0.094246,39.675276,0.199405,0.130280,74.512325
72.571692,7545.951173,632.887434,1171.931093,8946.951173,1.628437,-3.015130,-39.327560,-0.156826,0.070101,0.093402,39.476573,0.195532,0.129569,74.516838
74.447174,7472.356626,635.667697,1166.399821,8873.356626,1.337519,-2.883221,-39.153244,-0.153627,0.070501,0.092390,39.282037,0.192634,0.128866,74.518934
76.595983,7388.435917,638.189059,1160.367199,8789.435917,1.010347,-2.731519,-38.955758,-0.151094,0.070634,0.091210,39.064473,0.190099,0.128071,74.519495
78.744793,7304.937351,640.012687,1154.660708,8705.937351,0.687745,-2.579782,-38.760991,-0.149286,0.070562,0.090192,38.852833,0.188149,0.127286,74.518889
80.893603,7221.855068,641.147091,1149.280056,8622.855068,0.368470,-2.428357,-38.568566,-0.147903,0.070373,0.089166,38.646694,0.186489,0.126513,74.517623
83.042413,7139.183427,641.598376,1144.224282,8540.183427,0.051863,-2.277417,-38.378171,-0.146786,0.070112,0.087994,38.445719,0.184945,0.125748,74.515959
83.831770,7108.916589,641.594421,1142.447932,8509.916589,-0.062120,-2.223219,-38.308855,-0.141952,0.067181,0.087503,38.373363,0.179779,0.125469,74.498679
84.369069,7088.345880,641.542352,1141.261966,8489.345880,-0.132288,-2.190959,-38.261994,-0.119084,0.052803,0.086907,38.324900,0.156595,0.125275,74.414153
84.906367,7067.800286,641.455608,1140.091431,8468.800286,-0.190937,-2.165943,-38.215408,-0.099138,0.040263,0.086494,38.277215,0.137589,0.125085,74.340494
85.443666,7047.279675,641.339936,1138.932714,8448.279675,-0.239523,-2.147251,-38.169018,-0.081747,0.029332,0.086194,38.230119,0.122361,0.124896,74.276328
86.346486,7012.854981,641.092995,1137.004438,8413.854981,-0.301701,-2.128074,-38.091390,-0.057475,0.014081,0.085829,38.151982,0.104251,0.124581,74.186884
87.249307,6978.500206,640.799867,1135.087225,8379.500206,-0.344500,-2.121070,-38.014042,-0.038141,0.001941,0.085514,38.074729,0.093654,0.124270,74.115748
88.152128,6944.215131,640.475492,1133.171695,8345.215131,-0.371733,-2.123837,-37.936969,-0.022786,-0.007693,0.085205,37.998190,0.088534,0.123960,74.059340
89.054949,6909.999525,640.132278,1131.250062,8310.999525,-0.386574,-2.134374,-37.860187,-0.010607,-0.015326,0.084884,37.922272,0.086906,0.123652,74.014679
90.552602,6853.393071,639.547110,1128.032767,8254.393071,-0.390481,-2.164824,-37.733486,0.004261,-0.024626,0.084304,37.797552,0.087931,0.123145,73.960292
92.050256,6796.975695,638.971216,1124.760415,8197.975695,-0.376031,-2.206739,-37.607689,0.014377,-0.030932,0.083674,37.674254,0.090359,0.122642,73.923443
93.547909,6740.746013,638.427066,1121.419000,8141.746013,-0.349063,-2.256437,-37.482864,0.021226,-0.035177,0.083020,37.552343,0.092630,0.122143,73.898641
95.045562,6684.702546,637.930008,1117.999010,8085.702546,-0.313602,-2.311382,-37.359034,0.025835,-0.038012,0.082355,37.431781,0.094312,0.121649,73.882091
97.070877,6609.207017,637.350800,1113.237980,8010.207017,-0.256938,-2.391005,-37.193159,0.029738,-0.040375,0.081452,37.270819,0.095650,0.120987,73.868296
99.096193,6534.045592,636.893479,1108.311398,7935.045592,-0.194306,-2.474193,-37.029104,0.032005,-0.041707,0.080560,37.112180,0.096196,0.120333,73.860527
101.121508,6459.214615,636.566853,1103.214107,7860.214615,-0.128173,-2.559392,-36.866847,0.033273,-0.042409,0.079684,36.955802,0.096204,0.119686,73.856435
103.146823,6384.710467,636.376127,1097.943226,7785.710467,-0.060068,-2.645638,-36.706346,0.033941,-0.042734,0.078821,36.801615,0.095869,0.119047,73.854552
105.351411,6303.978524,636.326659,1092.006663,7704.978524,0.015127,-2.739966,-36.533598,0.034293,-0.042852,0.077896,36.636204,0.095289,0.118359,73.853875
107.555999,6223.625206,636.443369,1085.862143,7624.625206,0.090885,-2.834420,-36.362870,0.034399,-0.042815,0.076994,36.473285,0.094575,0.117681,73.854102
109.760587,6143.646088,636.722687,1079.512267,7544.646088,0.162076,-2.925924,-36.194129,0.030304,-0.040267,0.076096,36.312564,0.091271,0.117010,73.868999
110.513321,6116.423045,636.851391,1077.299545,7517.423045,0.179837,-2.953206,-36.136977,0.016901,-0.032229,0.075754,36.257894,0.084042,0.116782,73.915979
111.266055,6089.242931,636.989858,1075.068450,7490.242931,0.188482,-2.975018,-36.080068,0.005956,-0.025658,0.075451,36.203005,0.079917,0.116556,73.954410
112.018789,6062.105573,637.132221,1072.822505,7463.105573,0.189593,-2.992305,-36.023381,-0.002953,-0.020302,0.075167,36.147944,0.077917,0.116331,73.985747
112.944761,6028.781090,637.304737,1070.044082,7429.781090,0.182781,-3.008648,-35.953938,-0.011694,-0.015037,0.074825,36.080064,0.077212,0.116055,74.016559
113.870732,5995.520762,637.467634,1067.252522,7396.520762,0.168776,-3.020654,-35.884810,-0.018477,-0.010941,0.074483,36.012115,0.077517,0.115781,74.040534
114.796704,5962.324297,637.614963,1064.451416,7363.324297,0.149203,-3.029293,-35.816000,-0.023735,-0.007756,0.074139,35.944189,0.078231,0.115509,74.059182
116.280235,5909.271553,637.808576,1059.949818,7310.271553,0.108978,-3.037752,-35.706422,-0.029716,-0.004112,0.073584,35.835574,0.079464,0.115075,74.080513
117.763767,5856.380731,637.935918,1055.439692,7257.380731,0.061709,-3.041897,-35.597670,-0.033734,-0.001641,0.073030,35.727455,0.080461,0.114644,74.094972
119.247298,5803.650640,637.989057,1050.925930,7204.650640,0.009627,-3.043063,-35.489740,-0.036390,0.000016,0.072480,35.619966,0.081102,0.114217,74.104659
120.730829,5751.080061,637.962601,1046.411908,7152.080061,-0.045720,-3.042175,-35.382620,-0.038102,0.001108,0.071934,35.513191,0.081409,0.113793,74.111035
122.678930,5682.287212,637.800296,1040.488165,7083.287212,-0.121403,-3.039058,-35.243176,-0.039448,0.002002,0.071226,35.374172,0.081445,0.113242,74.116241
124.627030,5613.764682,637.488258,1034.572034,7014.764682,-0.198990,-3.034630,-35.105100,-0.040181,0.002529,0.070533,35.236581,0.081214,0.112697,74.119292
126.575131,5545.509832,637.023984,1028.665349,6946.509832,-0.277619,-3.029408,-34.968365,-0.040538,0.002830,0.069851,35.100441,0.080812,0.112157,74.121018
128.523231,5477.520064,636.406095,1022.769264,6878.520064,-0.356736,-3.023724,-34.832945,-0.040671,0.002996,0.069179,34.965758,0.080305,0.111623,74.121953
130.605241,5405.146711,635.575188,1016.480452,6806.146711,-0.441417,-3.017390,-34.689649,-0.040681,0.003093,0.068472,34.823429,0.079705,0.111058,74.122483
132.687250,5333.070194,634.568093,1010.204953,6734.070194,-0.526049,-3.010896,-34.547816,-0.040606,0.003138,0.067780,34.682760,0.079075,0.110499,74.122705
134.769260,5261.287478,633.384661,1003.947752,6662.287478,-0.610839,-2.999250,-34.407404,-0.040824,0.007881,0.067098,34.543279,0.078936,0.109946,74.150320
135.921658,5221.680880,632.653365,1000.500576,6622.680880,-0.658300,-2.983727,-34.330284,-0.041554,0.019164,0.066737,34.465989,0.080918,0.109643,74.216097
137.074056,5182.162922,631.866962,997.077864,6583.162922,-0.706465,-2.957079,-34.253585,-0.042050,0.027270,0.066378,34.388247,0.083174,0.109342,74.263349
138.226454,5142.733110,631.024824,993.689869,6543.733110,-0.755119,-2.922242,-34.177301,-0.042376,0.033022,0.066014,34.310313,0.085112,0.109042,74.296875
139.375278,5103.512835,630.129311,990.355630,6504.512835,-0.803925,-2.881869,-34.101669,-0.042582,0.037120,0.065650,34.232665,0.086608,0.108745,74.320756
140.524103,5064.379209,629.177614,987.070174,6465.379209,-0.852918,-2.837491,-34.026456,-0.042702,0.040045,0.065288,34.155212,0.087690,0.108450,74.337793
141.672927,5025.331752,628.169570,983.837396,6426.331752,-0.902012,-2.790257,-33.951658,-0.042762,0.042120,0.064928,34.078061,0.088421,0.108156,74.349879
143.532351,4962.312977,626.418439,978.723468,6363.312977,-0.981543,-2.709814,-33.831464,-0.042771,0.044265,0.064353,33.954005,0.089051,0.107685,74.362362
145.391775,4899.516710,624.519485,973.761780,6300.516710,-1.061031,-2.626230,-33.712331,-0.042710,0.045418,0.063788,33.831112,0.089196,0.107218,74.369061
147.251199,4836.940994,622.472858,968.957152,6237.940994,-1.140366,-2.541058,-33.594242,-0.042611,0.046024,0.063233,33.709502,0.089064,0.106755,74.372569
149.016833,4777.724007,620.393072,964.542343,6178.724007,-1.215506,-2.459468,-33.483060,-0.042496,0.046311,0.062714,33.595263,0.088790,0.106320,74.374213
150.782467,4718.702523,618.180797,960.272011,6119.702523,-1.290431,-2.377564,-33.372787,-0.042371,0.046426,0.062202,33.482248,0.088429,0.105888,74.374858
152.548102,4659.874946,615.836429,956.146422,6060.874946,-1.365128,-2.295567,-33.263412,-0.042239,0.046433,0.061696,33.370463,0.088015,0.105460,74.374875
153.687259,4622.022609,614.253956,953.561510,6023.022609,-1.413196,-2.242684,-33.193316,-0.042152,0.046401,0.061374,33.298994,0.087730,0.105186,74.374674
154.826417,4584.249911,612.616782,951.036827,5985.249911,-1.461164,-2.189853,-33.123585,-0.042064,0.046352,0.061053,33.228035,0.087438,0.104914,74.374367
155.965574,4546.556442,610.925022,948.572292,5947.556442,-1.509031,-2.137087,-33.054217,-0.041976,0.046288,0.060736,33.157587,0.087140,0.104643,74.373978
157.665726,4490.446692,608.298870,945.005732,5891.446692,-1.580284,-2.058484,-32.951356,-0.041843,0.046175,0.060268,33.053389,0.086690,0.104241,74.373296
158.090764,4476.446553,607.623411,944.134967,5877.446553,-1.598062,-2.038864,-32.925765,-0.041810,0.046145,0.060152,33.027516,0.086578,0.104141,74.373111
158.515802,4462.457278,606.940766,943.272458,5863.457278,-1.614208,-2.019612,-32.900230,-0.034129,0.044442,0.060000,33.001662,0.082097,0.104041,74.363004
158.940840,4448.478843,606.251987,942.417972,5849.478843,-1.626938,-2.001116,-32.874758,-0.025736,0.042582,0.059861,32.975765,0.077839,0.103941,74.351981
159.790916,4420.554389,604.862128,940.731709,5821.554389,-1.642861,-1.966242,-32.823974,-0.011776,0.039478,0.059622,32.923827,0.072471,0.103743,74.333614
160.640992,4392.673024,603.463134,939.074111,5793.673024,-1.648223,-1.933721,-32.773384,-0.000952,0.037058,0.059410,32.871730,0.070027,0.103545,74.319318
161.491068,4364.834588,602.063062,937.443378,5765.834588,-1.645420,-1.903032,-32.722970,0.007441,0.035168,0.059204,32.819533,0.069262,0.103348,74.308172
162.744572,4323.862676,600.008029,935.085169,5724.862676,-1.629808,-1.860374,-32.648951,0.016384,0.033130,0.058896,32.742499,0.069533,0.103060,74.296174
163.998075,4282.983288,597.979702,932.778802,5683.983288,-1.605126,-1.819804,-32.575319,0.022601,0.031687,0.058581,32.665570,0.070332,0.102773,74.287694
165.251579,4242.195953,595.986829,930.522238,5643.195953,-1.574014,-1.780746,-32.502085,0.026873,0.030669,0.058263,32.588865,0.071115,0.102488,74.281725
166.505082,4201.500169,594.035722,928.313961,5602.500169,-1.538392,-1.742779,-32.429252,0.029767,0.029952,0.057945,32.512464,0.071699,0.102205,74.277532
168.321616,4142.686673,591.291854,925.197154,5543.686673,-1.481685,-1.689057,-32.324415,0.032384,0.029258,0.057483,32.402409,0.072173,0.101797,74.273490
170.138151,4084.062858,588.654903,922.176879,5485.062858,-1.421455,-1.636326,-32.220413,0.033880,0.028810,0.057024,32.293237,0.072316,0.101392,74.270898
171.954685,4025.627214,586.129374,919.251753,5426.627214,-1.359171,-1.584262,-32.117241,0.034693,0.028513,0.056573,32.185002,0.072229,0.100992,74.269190
173.771219,3967.378245,583.717943,916.420798,5368.378245,-1.295758,-1.532661,-32.014884,0.035100,0.028305,0.056126,32.077731,0.071995,0.100594,74.268010
175.683794,3906.249598,581.304115,913.541079,5307.249598,-1.228450,-1.478682,-31.907984,0.035297,0.028138,0.055661,31.965842,0.071664,0.100179,74.267073
177.596369,3845.324562,579.019169,910.764340,5246.324562,-1.160878,-1.424997,-31.801968,0.035343,0.028006,0.055203,31.855038,0.071280,0.099768,74.266336
179.508945,3784.601464,576.863448,908.090058,5185.601464,-1.093281,-1.371550,-31.696825,0.035312,0.027891,0.054753,31.745316,0.070872,0.099361,74.265704
180.461227,3754.441924,575.838323,906.796594,5155.441924,-1.059662,-1.345017,-31.644793,0.035282,0.027837,0.054531,31.691085,0.070664,0.099159,74.265411
181.413509,3724.331831,574.845139,905.528965,5125.331831,-1.026217,-1.317467,-31.592968,0.034952,0.030081,0.054313,31.637074,0.071249,0.098958,74.278525
182.145654,3701.215731,574.102882,904.574631,5102.215731,-1.001305,-1.290262,-31.553253,0.033067,0.044477,0.054183,31.595493,0.077508,0.098805,74.362578
182.877799,3678.128671,573.378422,903.643579,5079.128671,-0.977640,-1.253561,-31.513636,0.031559,0.055923,0.054043,31.553707,0.083928,0.098652,74.429409
183.609945,3655.070575,572.670955,902.741915,5056.070575,-0.954979,-1.209267,-31.474124,0.030354,0.065000,0.053890,31.511820,0.089725,0.098500,74.482413
184.656607,3622.157287,571.687876,901.513039,5023.157287,-0.923963,-1.135597,-31.417837,0.029045,0.074733,0.053656,31.451928,0.096476,0.098283,74.539252
185.703269,3589.302779,570.736519,900.366771,4990.302779,-0.894097,-1.053472,-31.361805,0.028076,0.081795,0.053415,31.392229,0.101645,0.098067,74.580502
186.749931,3556.506787,569.815929,899.310031,4957.506787,-0.865100,-0.965093,-31.306030,0.027362,0.086862,0.053170,31.332847,0.105454,0.097852,74.610105
187.796593,3523.769034,568.925349,898.348169,4924.769034,-0.836752,-0.872176,-31.250510,0.026834,0.090463,0.052922,31.273874,0.108186,0.097637,74.631152
189.517869,3470.056451,567.524510,896.982916,4871.056451,-0.791120,-0.712852,-31.159765,0.026242,0.094231,0.052520,31.177957,0.111025,0.097287,74.653196
191.239146,3416.499486,566.201412,895.896914,4817.499486,-0.746290,-0.548739,-31.069711,0.025860,0.096351,0.052134,31.083516,0.112562,0.096940,74.665610
192.960423,3363.096961,564.954983,895.095981,4764.096961,-0.701998,-0.381918,-30.980316,0.025606,0.097468,0.051754,30.990622,0.113288,0.096595,74.672172
194.681700,3309.847733,563.784480,894.583356,4710.847733,-0.658079,-0.213674,-30.891560,0.025430,0.097982,0.051374,30.899307,0.113519,0.096253,74.675216
196.522958,3253.055147,562.615769,894.356213,4654.055147,-0.611385,-0.033104,-30.797324,0.025287,0.098172,0.050977,30.803409,0.113472,0.095889,74.676370
198.364216,3196.435418,561.532829,894.461570,4597.435418,-0.564931,0.147646,-30.703814,0.025176,0.098129,0.050594,30.709365,0.113238,0.095529,74.676158
200.205474,3139.987230,560.535252,894.899528,4540.987230,-0.518670,0.328220,-30.611013,0.025080,0.097965,0.050219,30.617166,0.112908,0.095172,74.675242
201.294629,3106.676831,559.985203,895.315050,4507.676831,-0.491384,0.434863,-30.556442,0.025027,0.097840,0.049998,30.563486,0.112689,0.094962,74.674537
202.383783,3073.425731,559.464839,895.846672,4474.425731,-0.464153,0.541351,-30.502108,0.024977,0.097703,0.049776,30.510442,0.112460,0.094753,74.673760
203.472938,3040.233678,558.974104,896.494193,4441.233678,-0.436977,0.647684,-30.448014,0.024928,0.097554,0.049556,30.458036,0.112223,0.094545,74.672917
204.271130,3015.946040,558.630518,897.039574,4416.946040,-0.423054,0.719715,-30.408566,0.009673,0.082654,0.049267,30.420024,0.096709,0.094391,74.586140
205.069323,2991.689814,558.293376,897.637889,4392.689814,-0.420860,0.780286,-30.369313,-0.004450,0.068852,0.049075,30.382250,0.084668,0.094239,74.505773
205.867515,2967.464879,557.954383,898.281026,4368.464879,-0.428781,0.830965,-30.330200,-0.015320,0.058208,0.048943,30.344610,0.077577,0.094088,74.443812
206.665707,2943.271122,557.606041,898.961649,4344.271122,-0.444404,0.874095,-30.291186,-0.023708,0.049975,0.048822,30.307053,0.073778,0.093938,74.395894
207.463900,2919.108463,557.242831,899.674339,4320.108463,-0.465944,0.911408,-30.252267,-0.030180,0.043601,0.048698,30.269579,0.071995,0.093789,74.358798
208.262092,2894.976827,556.860579,900.414988,4295.976827,-0.492051,0.944215,-30.213448,-0.035169,0.038666,0.048567,30.232203,0.071349,0.093639,74.330081
209.646094,2853.207790,556.144446,901.757363,4254.207790,-0.545464,0.993018,-30.146395,-0.041157,0.032694,0.048324,30.167677,0.071401,0.093382,74.295319
211.030097,2811.531313,555.348699,903.161599,4212.531313,-0.605296,1.035370,-30.079689,-0.045027,0.028778,0.048073,30.103589,0.071879,0.093126,74.272515
212.414099,2769.946919,554.466723,904.620975,4170.946919,-0.669342,1.073410,-30.013340,-0.047484,0.026232,0.047817,30.039987,0.072314,0.092872,74.257682
213.798101,2728.454102,553.494320,906.131110,4129.454102,-0.736176,1.108521,-29.947344,-0.048987,0.024613,0.047557,29.976894,0.072575,0.092619,74.248235
215.516373,2677.066396,552.156262,908.071269,4078.066396,-0.821299,1.149720,-29.865904,-0.050084,0.023349,0.047233,29.899308,0.072695,0.092307,74.240843
217.234645,2625.818153,550.670863,910.080880,4026.818153,-0.907889,1.189152,-29.785015,-0.050624,0.022626,0.046915,29.822566,0.072634,0.091997,74.236597
218.952916,2574.708437,549.036145,912.157437,3975.708437,-0.995167,1.227578,-29.704671,-0.050861,0.022199,0.046603,29.746677,0.072467,0.091689,74.234068
220.432979,2530.794544,547.507573,913.998596,3931.794544,-1.070541,1.260215,-29.635896,-0.050938,0.021954,0.046337,29.681990,0.072276,0.091426,74.232612
221.913043,2486.982151,545.867334,915.887768,3887.982151,-1.145949,1.292568,-29.567513,-0.050946,0.021779,0.046072,29.617930,0.072059,0.091165,74.231554
223.393106,2443.270680,544.115490,917.824647,3844.270680,-1.221328,1.324702,-29.499518,-0.050905,0.021651,0.045810,29.554493,0.071823,0.090905,74.230772
224.981160,2396.481435,542.111827,919.955591,3797.481435,-1.302112,1.358996,-29.426992,-0.050828,0.021546,0.045531,29.487120,0.071560,0.090628,74.230127
225.378174,2384.802106,541.590799,920.496655,3785.802106,-1.322610,1.366721,-29.408930,-0.052440,0.017352,0.045462,29.470364,0.071539,0.090559,74.205657
